Time (UTC),Range (km),Azimuth (deg),Elevation (deg),d Range/dt (km/s),d Azimuth/dt (deg/s),d Elevation/dt (deg/s),One Way Light Time (s)
2025-03-09T20:54:00,549270.4480251225,162.85561259077178,35.340364858983335,0.6213443645279026,0.004797754740549739,0.0009074075893538624,1.8321690001458364
2025-03-09T20:55:00,549307.7714706927,163.14370304504055,35.39435845167725,0.6227707607632711,0.004805243473049848,0.0008923710266612575,1.832293497759349
2025-03-09T20:56:00,549345.1805466623,163.4322397608206,35.447448450943355,0.6241986777655679,0.004812629871802649,0.0008772879038820735,1.832418281005129
2025-03-09T20:57:00,549382.6753420542,163.72121655355397,35.49963208111743,0.625628089092265,0.004819912464571444,0.0008621588291080448,1.8325433501801245
2025-03-09T20:58:00,549420.2559456112,164.01062715103208,35.550906603585815,0.627058968267419,0.0048270897912580735,0.0008469844209553533,1.8326687055803494
2025-03-09T20:59:00,549457.9224462509,164.30046519408225,35.6012693174113,0.6284912887827709,0.004834160404536513,0.0008317653084973412,1.8327943475024013
2025-03-09T21:00:00,549495.6749295917,164.59072423682014,35.65071755946587,0.629925024103239,0.0048411228704431765,0.0008165021312173446,1.8329202762318715
2025-03-09T21:01:00,549533.5134767133,164.88139774713312,35.699248704816455,0.6313601476703643,0.004847975768990049,0.0008011955389461287,1.8330464920392142
2025-03-09T21:02:00,549571.438174594,165.17247910965375,35.746860169040296,0.6327966328838044,0.004854717694955773,0.0007858461916624091,1.8331729952145563
2025-03-09T21:03:00,549609.4490997125,165.46396162332474,35.79354940616577,0.6342344531318571,0.004861347258273964,0.0007704547595802717,1.8332997860130038
2025-03-09T21:04:00,549647.5463342433,165.75583850571317,35.83931391194301,0.6356735817617891,0.004867863084911606,0.0007550219228711264,1.8334268647086627
2025-03-09T21:05:00,549685.7299559745,166.04810289179449,35.8841512227469,0.6371139920998385,0.004874263817343206,0.000739548371679316,1.8335542315610038
2025-03-09T21:06:00,549724.0000394861,166.34074783531113,35.92805891641964,0.6385556574487041,0.004880548115202701,0.0007240348059963237,1.833681886818801
2025-03-09T21:07:00,549762.3566592378,166.63376631042937,35.97103461333482,0.6399985510826731,0.004886714655953223,0.0007084819355154888,1.8338098307304243
